,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,Total Investment Costs
23872,56,45.42363720317407,10.0,0.7338011817640149,152.98934268114925,1.0,0.1702919352454209,97.96303659808017,1.0,0.1107236909466647,305.46578422307897,1.5,0.9716573839093512,157.33795761478157,1.5,0.1115191185368687,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23872,2141133872.304067,0,0.0,0.0,3.55969008542566,0.0
23876,53,210.27791306365543,1.5,0.726477223521489,291.1128185160915,1.0,0.3056117524778845,46.18035373131303,1.0,0.1892492897757801,48.22028920331299,10.0,0.8690163066070863,308.4532118845464,10.0,0.5295376674860234,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23876,2072746355.5059173,0,0.0,0.0,2.6878933284188937,0.0
23881,94,62.63891828893816,1.5,0.5195722331081541,226.22375601574288,10.0,0.9729599654451138,212.97470930432067,1.0,0.0561774613249104,147.12198706650022,1.0,0.2444741233189803,166.1424782079025,10.0,0.0218047392536789,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23881,2414204353.953619,0,0.0,0.0,3.2906666617886806,0.0
23884,126,210.97629790857476,1.5,0.7629725248807251,113.7234586060041,1.5,0.3777738018267055,35.301192371469654,10.0,0.1300399412298484,196.57880104809223,1.5,0.4389319714137327,337.428351488686,1.0,0.8450060760663739,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23884,2235585727.1396847,0,0.0,0.0,3.4172993437528563,0.0
23891,14,244.2785795616916,1.0,0.2724806823774199,276.73778702380173,1.0,0.5847019699770282,331.4469879878131,10.0,0.0814789861953802,127.3709419969963,1.5,0.2082967830077164,225.652550481743,1.5,0.9130096809372602,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23891,3120528992.783518,0,0.0,0.0,2.729259689013357,0.0
23900,82,167.11975175281134,1.5,0.8499510806896032,229.39186971627225,1.5,0.9704000708498048,101.87355771063405,1.5,0.1954319032322085,175.60322774022004,1.5,0.4777356701462569,338.6049901481937,10.0,0.8340678862168402,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23900,1337283351.766431,0,0.0,0.0,2.5440978846300784,0.0
23902,17,194.3123237319129,1.5,0.6875809002860428,222.77138733351177,1.5,0.4019913614229192,252.6035348611449,1.5,0.0226995440770312,346.5736241461805,1.5,0.8712451649360293,75.18220170063543,1.5,0.1680449885971044,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23902,2107127239.7177105,0,0.0,0.0,3.367403145664786,0.0
23904,60,306.3546057339433,1.5,0.5950379610148273,272.1819331125631,1.5,0.3424784852818712,125.9667394335425,1.0,0.1414273372952011,172.0796211617001,10.0,0.0524702260002515,61.82751343054328,1.5,0.0807439570435544,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23904,2560605223.0399165,0,0.0,0.0,3.548592442449633,0.0
23913,47,118.27403690941608,1.0,0.9222005513093584,207.73857079701637,10.0,0.4977024587814165,92.41655083012785,10.0,0.0803686329436615,68.9182393018842,1.5,0.0006473543047468,89.84461619858797,1.0,0.0677603311447351,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23913,2437300146.940334,0,0.0,0.0,3.331777557711128,0.0
23918,10,129.837152877481,1.5,0.5763674450468861,46.76855283545073,1.5,0.5965413689938368,75.48865914668639,1.0,0.1848694759825994,82.63405281335828,1.5,0.0972254121858894,31.40206231536948,10.0,0.4976723675174264,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23918,2091967554.253592,0,0.0,0.0,3.1012995713389904,0.0
23919,129,85.43582621062208,1.5,0.290610511948889,333.37922446627965,1.0,0.0202901792555838,65.11831963856028,1.0,0.1216040663588337,62.72036279088064,10.0,0.6977755406446446,338.0613490952304,1.5,0.6862106736509288,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23919,4789856403.894073,0,0.0,0.0,3.0269057045935432,0.0
23921,53,69.56907990258776,10.0,0.7663852920594596,117.24972571269464,1.5,0.3121455836739883,55.50652399800545,1.0,0.0634068093025771,283.298213195171,1.5,0.0014749571564314,302.1410002821476,1.5,0.1228086785051942,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23921,2132388417.7916412,0,0.0,0.0,3.4469694649262883,0.0
23952,51,111.33633337343026,1.5,0.4873060755587089,123.499491404615,1.5,0.8113626268163638,115.04321437157276,1.5,0.2019495968946986,69.66153245630872,1.5,0.0295098737035863,43.31145797946833,10.0,0.2121737120161597,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23952,1185236974.517627,0,0.0,0.0,1.9224519969038656,0.0
23963,95,103.2993925169925,1.5,0.98623763115545,314.1254846963802,10.0,0.7256659552909728,228.89306663685988,1.0,0.1677438039716157,73.30607135130423,1.0,0.0145513916673758,268.9265496679791,1.5,0.0276004834310372,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23963,1761644852.7298589,0,0.0,0.0,2.6498672177406157,0.0
23968,91,37.63712089099236,1.0,0.9082640120786076,252.71030178329036,10.0,0.3994105895722084,339.9892843448618,10.0,0.0680781331238663,203.20375833120025,1.5,0.8672914761042254,176.03191286226246,1.0,0.0984356874805269,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23968,1842096048.1398463,0,0.0,0.0,3.388479455363628,0.0
23971,91,105.74830655248948,1.5,0.1682370913756303,58.09397104003146,1.5,0.9153985801608318,94.3891181343035,1.0,0.0163274008186273,213.29249821304325,10.0,0.6929187798396068,227.35547441365807,1.0,0.3001941065069927,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23971,3292527440.7596016,0,0.0,0.0,4.775698599685207,0.0
23986,42,189.14527951317615,10.0,0.8687449813871179,241.35312934699985,1.5,0.0982597075641305,62.59104442132469,1.0,0.053245470121242,172.19544887387437,10.0,0.6075877798716145,85.5751469458084,1.0,0.8678880511715671,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23986,2924171646.587166,0,0.0,0.0,3.687399507158101,0.0
23994,104,90.43619314611756,10.0,0.4866974778512903,191.3434925736198,1.0,0.1357805373377643,261.9158481939341,10.0,0.136714862174786,193.73217551084176,1.5,0.8454482468204371,321.6198808878182,1.0,0.6369476138417621,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23994,2772101992.895547,0,0.0,0.0,3.837647237224189,0.0
24010,111,135.17185138394763,1.0,0.4396503609354661,247.76144942570187,1.0,0.8486722575437287,272.9162614342682,10.0,0.0864220892842529,345.0127984024206,10.0,0.8884594760878075,102.01140272253846,1.5,0.4168373088633768,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24010,3241120797.9542565,0,0.0,0.0,3.5401171065734376,0.0
24018,58,332.8944783223701,10.0,0.1662590602047669,178.29685732348787,1.0,0.0087746315865515,256.16845577872425,1.0,0.1015409154455816,211.18135331450105,1.5,0.9912390655002008,90.71234479457834,10.0,0.202723676828754,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24018,2458283100.0844474,0,0.0,0.0,2.3330565440344517,0.0
24025,54,52.72165148916697,10.0,0.3280199200075414,181.6155162816578,1.5,0.9029691716927586,292.55582467609554,1.5,0.1418542654813096,35.722049283526005,1.5,0.5459033442317717,255.96422196862855,1.5,0.8063488373428886,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24025,3872407527.288981,0,0.0,0.0,4.523601642743644,0.0
24034,68,193.70309803645944,1.0,0.5513831670651099,189.61536037951072,1.0,0.9746122841438124,224.05889048687928,1.5,0.0464720976345913,326.66860303629795,10.0,0.7649688082554512,294.4943040948318,1.5,0.8098362354658132,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24034,2083522059.820167,0,0.0,0.0,3.4085115508431505,0.0
24044,96,246.8070532268628,10.0,0.465925174364053,133.175724635555,1.5,0.1112055086739237,145.06627798924626,1.0,0.1823303034288161,311.1460282809725,1.5,0.3761007409324034,308.4885786581696,10.0,0.7361660347211502,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24044,2141457233.646404,0,0.0,0.0,3.63522556629226,0.0
24048,6,294.1198342660424,10.0,0.4469417441597555,321.69921530208904,10.0,0.3873880858762268,48.45021007248496,1.0,0.1610600449821525,37.98127977741459,10.0,0.8185966504889505,43.86785723005611,10.0,0.247229258072725,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24048,2325593590.0165443,0,0.0,0.0,3.576068723877762,0.0
24056,30,236.5719124578516,1.5,0.6723953351589301,328.5679272539816,1.0,0.4814921450090232,97.12651178609052,1.0,0.1580655848963216,74.17192922702196,10.0,0.6156352465697541,134.84029863512546,10.0,0.8241954639913162,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24056,2561933301.081368,0,0.0,0.0,3.373376341826371,0.0
24057,114,221.59766148721397,1.5,0.8789289004707039,44.753671235501145,1.0,0.3421748720489637,292.74927076352526,1.0,0.0785899393672642,310.2370692328759,10.0,0.2001620667840932,133.311795610668,10.0,0.4979808420605639,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24057,1981519866.707121,0,0.0,0.0,3.392621579618773,0.0
24059,81,44.44061967592504,1.5,0.7592183903769988,77.59643752734385,1.0,0.5498481684899609,201.0679072118197,1.0,0.1814764510423142,243.79592418278136,1.5,0.1583611413777642,91.23324129453374,1.5,0.5590377637340405,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24059,2023124427.454804,0,0.0,0.0,3.3557150435642678,0.0
24061,12,67.86179980109226,1.0,0.6316765290377886,264.7356107874463,1.5,0.6928324130424981,260.1307289953777,1.5,0.0821807250052125,292.4856349292781,1.5,0.9456418726273133,249.1673442330108,1.5,0.4603118699333458,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24061,2185382680.128908,0,0.0,0.0,3.4027537338308607,0.0
24067,5,297.16362700914726,10.0,0.9994577612168848,252.17693293573848,1.0,0.8871776861755203,167.87943647162632,1.5,0.0054703458166286,267.29420251609827,1.5,0.0153792766543061,174.70599209220035,10.0,0.3559120653931691,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24067,1717756089.1375418,0,0.0,0.0,3.209563311283975,0.0
24068,124,244.7940652328232,1.0,0.4608233026536852,333.63225078194256,10.0,0.3281915898433484,142.2485223014575,1.0,0.193595099539668,208.13232032984072,1.5,0.7951022129644357,186.186253681212,1.5,0.9228558897503898,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24068,1809725867.0601475,0,0.0,0.0,2.9285822058171647,0.0
24080,97,107.53698944933107,1.0,0.3587428941638466,270.75094225218425,1.5,0.4879970392228395,223.75559421344545,1.0,0.1534279926610888,80.31005070125462,1.5,0.4259644537947463,197.69688611324167,1.0,0.2770102739205577,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24080,3379356716.7092543,0,0.0,0.0,4.558118332595215,0.0
24083,23,70.42358481218636,1.0,0.9777866919551836,154.817171526616,10.0,0.1078710425589222,299.9359961901589,1.5,0.0377924662276644,332.03172004730175,10.0,0.3810937924585,288.4072286095736,10.0,0.6751270170345517,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24083,2371704565.5523214,0,0.0,0.0,3.730357729113864,0.0
24090,116,147.89026551290462,1.5,0.543013089020516,45.0644937974916,10.0,0.3664630176909684,303.1623474012489,1.5,0.0281947096104721,150.24600078573758,1.0,0.276964133051214,258.3126124319739,1.5,0.8762816373961281,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24090,2208159546.651468,0,0.0,0.0,3.4243684487813275,0.0
24098,75,119.5581232917688,1.5,0.4340953397680832,245.2910553449987,10.0,0.7171938149832271,308.8731630827578,10.0,0.1668777505373088,188.1232110827151,1.5,0.3321664803742128,274.79835690217953,10.0,0.1140802089792107,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24098,2246898517.8742847,0,0.0,0.0,3.2058525945344503,0.0
24102,110,148.56763372312122,1.0,0.377765975853218,238.20940663214677,10.0,0.790911947918163,79.20494170136148,10.0,0.0711198007683873,294.22275451670936,10.0,0.0035246726098812,93.382021761672,1.0,0.5215493106982877,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24102,3918895194.100152,0,0.0,0.0,4.340124632793233,0.0
24103,119,263.50939753658423,10.0,0.4973102877589925,257.3220023574613,10.0,0.4808209726027205,212.69931085344209,10.0,0.0335568913242848,171.99655343587708,10.0,0.4733094990497055,205.61136460788103,10.0,0.0702778053968858,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24103,2020144714.2537131,0,0.0,0.0,3.5266949915906727,0.0
24106,131,42.01588933140448,1.0,0.5367286613525821,208.2679761095132,1.5,0.7934852551230444,32.23991121745495,10.0,0.0861076007798098,90.18555109772966,1.0,0.0064978166174783,37.05568273034184,1.5,0.4460653183750366,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24106,2381056253.3175364,0,0.0,0.0,3.466633533770882,0.0
24113,50,217.4659358888759,10.0,0.8819369645595607,349.731546603104,1.5,0.016802495464989,35.74060124645184,1.0,0.0222419355053657,105.3445136851896,10.0,0.4822910960450952,50.62000084941262,10.0,0.2713274181513138,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24113,2098746643.0799923,0,0.0,0.0,3.6566288427514433,0.0
24115,106,342.4386880064605,10.0,0.7557943852611504,232.07484649395792,1.5,0.8387690086053687,339.2075775910217,10.0,0.0842898289898486,130.9029179780261,1.0,0.5312397305112152,79.68952994974117,1.0,0.3587426095075631,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24115,2271942536.538619,0,0.0,0.0,3.340500920100718,0.0
24118,89,160.17534171542127,10.0,0.5419853671997581,211.2840855733312,1.5,0.9228882052534584,33.675942353674095,1.5,0.1816080264110607,101.35833234503872,10.0,0.5995875403374757,227.28403824462825,10.0,0.7485280075286742,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24118,2130701534.7980857,0,0.0,0.0,3.043384964720929,0.0
24122,39,54.4952348576072,1.0,0.5542238934113246,149.39953426288758,1.5,0.8678563168418759,39.60905259182292,10.0,0.073395521925419,145.3425518538806,1.5,0.7696443413246764,44.88396177650797,10.0,0.5245162488489391,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24122,1606218069.9279876,0,0.0,0.0,3.359655520063164,0.0
24123,29,331.2391021171861,10.0,0.4603136165338504,284.2414639252398,1.0,0.1906312638787851,283.5525171741051,10.0,0.1827385318352433,40.66329125676405,1.0,0.5057582593785162,299.2270484744556,1.0,0.4229336717498201,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24123,1929994465.6846771,0,0.0,0.0,3.112723694653429,0.0
24130,124,330.12922902955097,1.5,0.448849175938541,92.21651220709262,10.0,0.3672257139341037,151.2601884900377,10.0,0.0704851397972971,316.1662555730579,10.0,0.2541412017882713,133.25306403647377,10.0,0.8860325035392633,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24130,2151709810.7000847,0,0.0,0.0,3.691998462736852,0.0
24134,79,160.23229555866942,10.0,0.4556110382945666,96.82747086114252,1.0,0.920957917708172,38.38269504514419,1.0,0.0700212381505628,154.87884397218198,1.0,0.6921476781567019,169.89550786030344,1.0,0.6412710018987079,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24134,2192356797.3925457,0,0.0,0.0,3.469443249000012,0.0
24136,75,329.1786489105384,1.0,0.3037258677714934,321.3493860828366,10.0,0.0461429987091191,338.8457878530849,1.0,0.1247289902190633,153.187602123268,10.0,0.5003750153845503,131.0060525020387,10.0,0.1494368763946787,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24136,4355821700.180317,0,0.0,0.0,3.786781496990998,0.0
24137,107,111.34488966981618,1.5,0.9381163318776052,127.55259962477206,10.0,0.3623596054490163,156.255477167425,10.0,0.1628636617375153,187.69287533694083,1.5,0.3221137366083242,173.48111004007785,10.0,0.3430063957008874,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24137,1978092955.2598903,0,0.0,0.0,3.0285022281649554,0.0
24154,6,222.5932857043157,1.0,0.4148850569000599,124.3385927970876,10.0,0.06206098681814,170.6336911197879,1.5,0.0921765572681875,90.4918575027481,10.0,0.936557459366519,278.3033615482385,1.0,0.6707436447502638,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24154,3348918130.325016,0,0.0,0.0,4.20283098401005,0.0
24155,77,235.29335587390688,1.0,0.3532032772811516,65.33506154500941,1.0,0.1794791113251055,165.9081633728477,1.0,0.0848292816624273,254.025547955446,10.0,0.9065740432295604,116.99751107818886,1.5,0.778027864862914,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24155,5010248600.975594,0,0.0,0.0,4.530252929093331,0.0
24156,93,74.89247351840444,10.0,0.9819699866857786,105.41405674203192,1.5,0.1612497924307525,173.92393985817534,1.0,0.0188932550696044,285.9889067735489,1.0,0.1238722832531893,298.5827725022831,1.5,0.8958816937330785,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24156,2467683201.084596,0,0.0,0.0,3.5466109011904337,0.0
24163,56,146.83243414077182,1.0,0.90392584098943,241.62232438073303,1.5,0.9605718415457865,67.39740858004487,1.5,0.1217857393439878,284.3289770311459,10.0,0.1681380366401137,157.23925285225306,10.0,0.4838184744754645,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24163,1868003664.2689955,0,0.0,0.0,3.3009075686252847,0.0
24166,81,263.2859358887768,1.5,0.7117891021095678,304.1400699992664,1.0,0.8516589241697082,231.26840858173796,10.0,0.1503320939416943,96.81208518276551,10.0,0.1289764848388586,182.7292660961101,10.0,0.1097825746639203,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24166,1720467547.9405143,0,0.0,0.0,3.3920851372139977,0.0
24177,86,108.09637863033234,1.5,0.9525490256353742,72.80893248089708,1.0,0.1003066792320299,234.48281705312607,1.5,0.0585532381178785,256.05268863271954,10.0,0.0187296211110857,156.84161044771818,1.5,0.8461725581016973,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24177,3059785110.7821307,0,0.0,0.0,3.7552930120876105,0.0
24179,91,93.71511653382086,10.0,0.6189787479594756,249.12385271650004,1.5,0.5304236716100109,203.92607725277884,10.0,0.1905979283298151,311.6561990446759,1.0,0.8893621641521668,31.050597544017567,1.5,0.3233043272704659,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24179,2095024825.2697663,0,0.0,0.0,3.140908904860708,0.0
24188,74,312.08075732716577,10.0,0.4650100591634251,171.8478927791926,10.0,0.9071091188484928,171.62571936947384,10.0,0.1386554259834735,333.8052124142511,10.0,0.3400160166161516,186.24255978048475,10.0,0.9187635252225934,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24188,2523442131.179984,0,0.0,0.0,3.5810513578722887,0.0
24195,46,80.3534791328886,1.5,0.895138186892036,180.51358914105555,10.0,0.9520464819095092,334.1050639639924,1.5,0.1435422346454125,287.35244575339306,1.0,0.3823557189163329,318.80181510359847,1.0,0.0748649995535216,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24195,2150677454.247522,0,0.0,0.0,3.2255383992259405,0.0
24199,9,63.19956836973903,1.0,0.6238698843851866,209.3616617594786,1.0,0.4851421748177343,253.2481259190659,1.0,0.0613414108954482,30.6410551203072,10.0,0.9475320498288942,168.03653427321444,1.5,0.9122583114456982,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24199,2161444698.7197547,0,0.0,0.0,3.3003199617935546,0.0
24207,59,80.68527721209833,1.5,0.2388062332188036,165.48653817113575,10.0,0.2345650886855926,158.92899943533487,1.5,0.0918134615827831,232.7602394703589,1.0,0.3875966829365677,163.59918399914213,1.0,0.8605299229710102,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24207,3896733800.519143,0,0.0,0.0,4.835437155848432,0.0
24208,113,83.45638477037559,10.0,0.5711404309247801,90.39861062270433,1.5,0.3206547791292216,72.31397098967355,10.0,0.1171870153955593,280.2742971132895,1.0,0.8691895089684211,187.3716711344217,1.0,0.4809277739847568,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24208,1605965428.683208,0,0.0,0.0,3.45417647489494,0.0
24210,65,310.21159926012126,1.0,0.2359263680404394,261.1654817791337,1.5,0.3446859492636065,194.15107703568503,1.5,0.0791007937499477,309.35046366337247,1.0,0.1620612585205303,301.16537608278185,1.5,0.5769606854897885,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24210,3430946223.03277,0,0.0,0.0,2.2965147326284354,0.0
24211,108,38.88830616711692,10.0,0.4087473802907372,311.27760684235176,1.0,0.722397666616088,254.2859671716875,1.0,0.159483226017838,230.2755761525595,1.0,0.9788261207698258,149.9026718337799,1.5,0.7244379282672485,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24211,2945563098.6873617,0,0.0,0.0,3.5130876536874163,0.0
24213,125,204.3495770403582,1.5,0.4093835822235084,63.30425861956497,1.0,0.2018892704196006,176.0647898160555,1.0,0.1645564664007585,230.7860681621517,1.5,0.8979829866287306,294.7967761556435,1.0,0.403995661857046,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24213,3121607007.8107147,0,0.0,0.0,4.200436021556588,0.0
